"","tipocomprobantecodigo","comprobantecodigo"
"8262","FACB2",8378
"8263","FACB2",8455
"8264","FACB2",8524
"8265","FACB2",8544
"8266","FACB2",8587
"8267","FACB2",8665
"8268","FACB2",8721
"8269","FACB2",8795
"8270","FACB2",8933
"8271","FACB2",8970
"8272","FACB2",9103
"8273","FACB2",9183
"8274","FACB2",9277
"8275","FACB2",9302
"8276","FACB2",9364
"8277","FACB2",9435
"8278","FACB2",9508
"8279","FACB2",9556
"8280","FACB2",9562
"8281","FACB2",9666
"8282","FACB2",9691
"8283","FACB2",9707
"8284","FACB2",9773
"8285","FACB2",9786
"8286","FACB2",9837
"8287","FACB2",9950
"8288","FACB2",9994
"8289","FACB2",10046
"8290","FACB2",10047
"8291","FACB2",10108
"8292","FACB2",10116
"8293","FACB2",10187
"8294","FACB2",10265
"8295","FACB2",10326
"8296","FACB2",10357
"8297","FACB2",10362
"8298","FACB2",10466
"8299","FACB2",10478
"8300","FACB2",10480
"8301","FACB2",10616
"8302","FACB2",10618
"8303","FACB2",10712
"8304","FACB2",10773
"8305","FACB2",10807
"8306","FACB2",10888
"8307","FACB2",10944
"8308","FACB2",10972
"8309","FACB2",11071
"8310","FACB2",11140
"8311","FACB2",11200
"8312","FACB2",11236
"8313","FACB2",11350
"8314","FACB2",11364
"8315","FACB2",11374
"8316","FACB2",11439
"8317","FACB2",11503
"8318","FACB2",11547
"8319","FACB2",11553
"8320","FACB2",11619
"8321","FACB2",11634
"8322","FACB2",11675
"8323","FACB2",11745
"8324","FACB2",11800
"8325","FACB2",11821
"8326","FACB2",11847
"8327","FACB2",11923
"8328","FACB2",11959
"8329","FACB2",11962
"8330","FACB2",12038
"8331","FACB2",12065
"8332","FACB2",12092
"8333","FACB2",12113
"8334","FACB2",12185
"8335","FACB2",12340
"8336","FACB2",12368
"8337","FACB2",12413
"8338","FACB2",12473
"8339","FACB2",12543
"8340","FACB2",12563
"8341","FACB2",12620
"8342","FACB2",12633
"8343","FACB2",12637
"8344","FACB2",12666
"8345","FACB2",12725
"8346","FACB2",12788
"8347","FACB2",12904
"8348","FACB2",12938
"8349","FACB2",12942
"8350","FACB2",12979
"8351","FACB2",13070
"8352","FACB2",13170
"8353","FACB2",13179
"8354","FACB2",13193
"8355","FACB2",7467
"8356","FACB2",9060
"8357","FACB2",7619
"8358","FACB2",6980
"8359","FACB2",7113
"8360","FACB2",7166
"8361","FACB2",7221
"8362","FACB2",7346
"8363","FACB2",7524
"8364","FACB2",7707
"8365","FACB2",7739
"8366","FACB2",7909
"8367","FACB2",8046
"8368","FACB2",8102
"8369","FACB2",8263
"8370","FACB2",8505
"8371","FACB2",8686
"8372","FACB2",8691
"8373","FACB2",8860
"8374","FACB2",8934
"8375","FACB2",9007
"8376","FACB2",9133
"8377","FACB2",9271
"8378","FACB2",9417
"8379","FACB2",9433
"8380","FACB2",9550
"8381","FACB2",9569
"8382","FACB2",9749
"8383","FACB2",9758
"8384","FACB2",9822
"8385","FACB2",9836
"8386","FACB2",9852
"8387","FACB2",9987
"8388","FACB2",10084
"8389","FACB2",10214
"8390","FACB2",10255
"8391","FACB2",10273
"8392","FACB2",10359
"8393","FACB2",10385
"8394","FACB2",10461
"8395","FACB2",10489
"8396","FACB2",10597
"8397","FACB2",10642
"8398","FACB2",10844
"8399","FACB2",10913
"8400","FACB2",10984
"8401","FACB2",11065
"8402","FACB2",11278
"8403","FACB2",11303
"8404","FACB2",11511
"8405","FACB2",11586
"8406","FACB2",11601
"8407","FACB2",11735
"8408","FACB2",11824
"8409","FACB2",11974
"8410","FACB2",12006
"8411","FACB2",12059
"8412","FACB2",12062
"8413","FACB2",12091
"8414","FACB2",12162
"8415","FACB2",12183
"8416","FACB2",12230
"8417","FACB2",12268
"8418","FACB2",12349
"8419","FACB2",12365
"8420","FACB2",12416
"8421","FACB2",12530
"8422","FACB2",12858
"8423","FACB2",12910
"8424","FACB2",12974
"8425","FACB2",12992
"8426","FACB2",13024
"8427","FACB2",13159
"8428","FACB2",7584
"8429","FACB2",12646
"8430","FACB2",8438
"8431","FACB2",12201
"8432","FACB2",7901
"8433","FACB2",8713
"8434","FACB2",9257
"8435","FACB2",10302
"8436","FACB2",10940
"8437","FACB2",11565
"8438","FACB2",12171
"8439","FACB2",13028
"8440","FACA2",2823
"8441","FACB2",11452
"8442","FACB2",12031
"8443","FACB2",12031
"8444","FACB2",7209
"8445","FACB2",7944
"8446","FACB2",8716
"8447","FACB2",11297
"8448","FACA2",2531
"8449","FACA2",2730
"8450","FACA2",2946
"8451","FACA2",2953
"8452","FACA2",2981
"8453","FACA2",3028
"8454","FACA2",3053
"8455","FACA2",3060
"8456","FACA2",3069
"8457","FACA2",3113
"8458","FACA2",3165
"8459","FACA2",3237
"8460","FACA2",3253
"8461","FACA2",3370
"8462","FACA2",3402
"8463","FACA2",3433
"8464","FACA2",3434
"8465","FACA2",3602
"8466","FACA2",3638
"8467","FACA2",3670
"8468","FACA2",3739
"8469","FAECA",299
"8470","FAECA",304
"8471","FAECA",306
"8472","FAECA",307
"8473","FAECA",308
"8474","FAECA",321
"8475","FAECA",329
"8476","FAECA",332
"8477","FAECA",333
"8478","FAECA",344
"8479","FAECA",348
"8480","FAECA",353
"8481","FAECA",356
"8482","FAECA",358
"8483","FAECA",380
"8484","FAECA",382
"8485","FAECA",391
"8486","FAECA",392
"8487","FAECA",398
"8488","FAECA",399
"8489","FAECA",401
"8490","FAECA",412
"8491","FAECA",419
"8492","FAECA",430
"8493","FAECA",436
"8494","FAECA",437
"8495","FAECA",439
"8496","FAECA",441
"8497","FAECA",448
"8498","FAECA",458
"8499","FAECA",460
"8500","FACA2",2884
"8501","FACA2",2373
"8502","FACA2",2624
"8503","FACA2",2756
"8504","FACA2",3130
"8505","FACA2",3143
"8506","FACA2",3257
"8507","FACA2",3363
"8508","FACA2",3537
"8509","FACA2",3803
"8510","FACA2",3819
"8511","FACA2",4009
"8512","FACA2",4034
"8513","FACA2",4064
"8514","FACA2",2524
"8515","FACA2",2570
"8516","FACA2",2528
"8517","FACA2",3804
"8518","FACA2",2374
"8519","FACA2",3939
"8520","FACA2",2330
"8521","FACA2",4047
"8522","FACA2",2605
"8523","FACA2",3982
"8524","FACA2",4054
"8525","FACA2",2394
"8526","FACA2",2602
"8527","FACA2",3019
"8528","FACB2",7498
"8529","FACB2",7709
"8530","FACB2",8430
"8531","FACA2",2487
"8532","FACB2",7579
"8533","FACB2",7947
"8534","FACB2",8756
"8535","FACA2",2652
"8536","FACB2",6943
"8537","FACB2",7089
"8538","FACB2",7364
"8539","FACB2",7613
"8540","FACB2",7750
"8541","FACB2",7892
"8542","FACB2",8047
"8543","FACB2",8157
"8544","FACB2",8236
"8545","FACB2",8310
"8546","FACB2",8475
"8547","FACB2",8502
"8548","FACB2",8699
"8549","FACB2",8792
"8550","FACB2",8918
"8551","FACB2",9230
"8552","FACB2",9335
"8553","FACB2",9469
"8554","FACB2",9744
"8555","FACB2",9956
"8556","FACB2",10042
"8557","FACB2",10210
"8558","FACB2",10398
"8559","FACB2",10436
"8560","FACB2",10524
"8561","FACB2",10693
"8562","FACB2",10834
"8563","FACB2",10988
"8564","FACB2",11216
"8565","FACB2",11251
"8566","FACB2",11339
"8567","FACB2",11624
"8568","FACB2",11807
"8569","FACB2",11856
"8570","FACB2",12120
"8571","FACB2",12332
"8572","FACB2",12482
"8573","FACB2",12652
"8574","FACB2",12686
"8575","FACB2",12759
"8576","FACB2",13044
"8577","FACB2",13094
"8578","FACB2",7029
"8579","FACB2",7408
"8580","FACB2",7589
"8581","FACB2",7914
"8582","FACB2",8050
"8583","FACB2",8184
"8584","FACB2",8998
"8585","FACB2",10091
"8586","FACB2",11172
"8587","FACB2",12589
"8588","FACB2",13129
"8589","FACA2",2361
"8590","FACA2",2615
"8591","FACA2",4015
"8592","FACA2",4056
"8593","FACB2",6917
"8594","FACB2",7284
"8595","FACB2",7360
"8596","FACB2",7833
"8597","FACB2",7877
"8598","FACB2",7949
"8599","FACB2",8187
"8600","FACB2",8269
"8601","FACB2",8390
"8602","FACB2",8442
"8603","FACB2",8443
"8604","FACB2",8444
"8605","FACB2",9170
"8606","FACB2",10718
"8607","FACA2",2333
"8608","FACA2",2546
"8609","FACB2",7401
"8610","FACB2",7785
"8611","FACB2",11831
"8612","FACB2",12051
"8613","FACB2",12462
"8614","FACB2",9865
"8615","FACB2",10310
"8616","FACB2",10311
"8617","FACB2",10313
"8618","FACB2",10322
"8619","FACB2",10328
"8620","FACB2",10344
"8621","FACB2",10348
"8622","FACA2",2608
"8623","FACA2",2814
"8624","FACA2",3655
"8625","FACA2",2470
"8626","FACA2",2769
"8627","FACA2",2915
"8628","FACA2",3258
"8629","FACA2",2360
"8630","FACA2",2438
"8631","FACA2",2507
"8632","FACA2",2566
"8633","FACA2",2629
"8634","FACA2",2653
"8635","FACA2",2678
"8636","FACA2",2722
"8637","FACA2",2803
"8638","FACA2",2846
"8639","FACA2",2957
"8640","FACA2",2980
"8641","FACA2",3133
"8642","FACA2",3163
"8643","FACA2",3218
"8644","FACA2",3279
"8645","FACA2",3290
"8646","FACA2",3330
"8647","FACA2",3385
"8648","FACA2",3466
"8649","FACA2",3499
"8650","FACA2",3553
"8651","FACA2",3568
"8652","FACA2",3679
"8653","FACA2",3692
"8654","FACA2",3713
"8655","FACA2",3815
"8656","FACA2",3826
"8657","FACA2",3894
"8658","FACA2",3897
"8659","FACA2",4006
"8660","FACA2",4121
"8661","FACA2",4188
"8662","FACA2",2346
"8663","FACA2",2493
"8664","FACA2",2538
"8665","FACA2",2700
"8666","FACA2",2849
"8667","FACA2",2987
"8668","FACA2",3597
"8669","FACA2",4013
"8670","FACB2",7199
"8671","FACB2",8664
"8672","FACB2",9893
